ZipCode,WaterUse,PowerUse,Date
90292,31.67,441,2011
90292,34.58,454,2011
90292,34.54,440,2011
90292,35.91,452,2011
90292,35.7,464,2011
90292,33.69,452,2011
90292,33.6,467,2011
90292,31.84,478,2011
90292,31.76,524,2011
90292,31.85,522,2012
90292,30.72,484,2012
90292,32.75,497,2012
90292,32.2,452,2012
90292,35.59,454,2012
90292,35.4,427,2012
90292,10.57,457,2012
90292,10.91,504,2012
90292,10.09,480,2012
90292,10.22,485,2012
90292,8.88,492,2012
90292,8.2,537,2013
90292,8.25,513,2013
90292,7.35,435,2013
90292,8.55,465,2013
90292,9.06,425,2013
90292,9.89,446,2013
90292,10.08,443,2013
90293,48.62,421,2005
90293,47.57,448,2005
90293,48.33,452,2005
90293,51.37,478,2005
90293,45.68,476,2005
90293,43.53,514,2005
90293,39.94,524,2006
90293,39.02,512,2006
90293,43.97,537,2006
90293,36.93,440,2006
90293,39.99,464,2006
90293,44.77,476,2006
90293,45.68,470,2006
90293,45.4,476,2006
90293,42.3,467,2006
90293,42.02,467,2006
90293,40.81,487,2006
90293,40.25,581,2006
90293,38.97,568,2007
90293,35.85,481,2007
90293,39.81,512,2007
90293,37.55,445,2007
90293,41.4,462,2007
90293,45.83,454,2007
90293,43.65,448,2007
90293,41.76,470,2007
90293,39.84,470,2007
90293,41.15,481,2007
90293,38.85,493,2007
90293,35.18,568,2007
90293,34.75,559,2008
90293,30.24,508,2008
90293,35.06,524,2008
90293,37.94,456,2008
90293,37.77,472,2008
90293,36.53,455,2008
90293,42.46,443,2008
90293,40.6,470,2008
90293,38.88,467,2008
90293,40.4,473,2008
90293,38.26,485,2008
90293,34.78,552,2008
90293,34.38,541,2009
90293,29.47,470,2009
90293,34.76,505,2009
90293,37.87,447,2009
90293,36.82,457,2009
90293,33.79,432,2009
90293,37.63,423,2009
90293,38.72,449,2009
90293,37.21,455,2009
90293,37.21,480,2009
90293,33.21,482,2009
90293,32.04,532,2009
90293,31.05,525,2010
90293,26.35,459,2010
90293,31.71,496,2010
90293,35.48,437,2010
90293,33.77,448,2010
90293,36.09,427,2010
90293,37.9,410,2010
90293,38.66,415,2010
90293,35.91,430,2010
90293,37.31,476,2010
90293,32.69,480,2010
90293,31.19,533,2010
90293,31.48,531,2011
90293,30.78,479,2011
90293,35.67,509,2011
90293,35.46,441,2011
90293,36.8,448,2011
90293,37.24,419,2011
90293,41.12,402,2011
90293,39.84,409,2011
90293,37.85,421,2011
90293,39.03,458,2011
90293,36.47,465,2011
90293,36.17,533,2011
90293,32.21,528,2012
90293,34.8,491,2012
90293,41.65,501,2012
90293,35.09,416,2012
90293,34.82,427,2012
90293,36.72,412,2012
90293,14.8,418,2012
90293,14.8,448,2012
90293,13.89,435,2012
90293,13.85,448,2012
90293,12.07,459,2012
90293,10.22,528,2013
90293,10.43,514,2013
90293,9.79,431,2013
90293,11.53,459,2013
90293,12.78,400,2013
90293,13.56,414,2013
90293,14.33,403,2013
90305,18.78,0,2005
90305,18.27,0,2005
90305,18.31,0,2005
90305,13.47,0,2005
90305,12.89,0,2005
90305,10.09,0,2005
90305,10.09,0,2006
90305,9.96,0,2006
90305,11.33,0,2006
90305,11.22,0,2006
90305,11.76,0,2006
90305,18.42,0,2006
90305,19.24,0,2006
90305,18.76,0,2006
90305,18.04,0,2006
90305,16.36,0,2006
90305,15.4,0,2006
90305,12.53,0,2006
90305,12.89,0,2007
90305,11.33,0,2007
90305,12.67,0,2007
90305,14.31,0,2007
90305,15.02,0,2007
90305,18.96,0,2007
90305,18.82,0,2007
90305,16.91,0,2007
90305,16.24,0,2007
90305,15,0,2007
90305,14.16,0,2007
90305,10.11,0,2007
90305,10.09,0,2008
90305,9.36,0,2008
90305,10.2,0,2008
90305,14.42,0,2008
90305,15.84,0,2008
90305,15.62,0,2008
90305,16.82,0,2008
90305,14.8,0,2008
90305,14.11,0,2008
90305,12.13,0,2008
90305,11.44,0,2008
90305,9.07,0,2008
90305,8.96,0,2009
90305,8.4,0,2009
90305,9.69,0,2009
90305,12.38,0,2009
90305,13.91,0,2009
90305,12.69,0,2009
90305,14.23,0,2009
90305,13.02,0,2009
90305,12.55,0,2009
90305,10.25,0,2009
90305,9.93,0,2009
90305,7.8,0,2009
90305,7.75,0,2010
90305,7.39,0,2010
90305,8.14,0,2010
90305,10.5,0,2010
90305,11.2,0,2010
90305,13.45,0,2010
90305,14.44,0,2010
90305,13.31,0,2010
90305,12.56,0,2010
90305,9.11,0,2010
90305,9.02,0,2010
90305,7.89,0,2010
90305,8.16,0,2011
90305,7.69,0,2011
90305,8.67,0,2011
90305,11.13,0,2011
90305,12,0,2011
90305,14.51,0,2011
90305,14.93,0,2011
90305,15.82,0,2011
90305,14.73,0,2011
90305,13.58,0,2011
90305,14.47,0,2011
90305,10.62,0,2011
90305,9.42,0,2012
90305,8.13,0,2012
90305,8.71,0,2012
90305,10,0,2012
90305,10.47,0,2012
90305,13.62,0,2012
90305,13.32,0,2012
90305,16.02,0,2012
90305,15.02,0,2012
90305,10.43,0,2012
90305,10.25,0,2012
90305,8.14,0,2013
90305,8.14,0,2013
90305,9.59,0,2013
90305,10.75,0,2013
90305,11.86,0,2013
90305,12.64,0,2013
90305,14.32,0,2013
90402,29.46,896,2005
90402,30.33,911,2005
90402,25.64,914,2005
90402,26.15,943,2005
90402,20.17,1017,2005
90402,20.26,1053,2005
90402,20.01,1069,2006
90402,18.3,968,2006
90402,17.28,1004,2006
90402,16.68,966,2006
90402,25.16,970,2006
90402,24.93,933,2006
90402,28.23,960,2006
90402,28.06,976,2006
90402,25.42,931,2006
90402,25.98,958,2006
90402,20.78,1061,2006
90402,21.23,1099,2006
90402,19.69,1116,2007
90402,17.56,1009,2007
90402,22.3,976,2007
90402,22.19,934,2007
90402,27.61,942,2007
90402,27.31,911,2007
90402,28.99,947,2007
90402,28.57,960,2007
90402,24.42,933,2007
90402,24.83,968,2007
90402,18.86,1104,2007
90402,19.36,1145,2007
90402,15.66,1090,2008
90402,14.37,1012,2008
90402,21.5,976,2008
90402,21.64,930,2008
90402,25.2,913,2008
90402,24.58,881,2008
90402,28.27,953,2008
90402,27.93,967,2008
90402,24.26,918,2008
90402,24.6,952,2008
90402,17.84,1071,2008
90402,18.24,1108,2008
90402,17.49,1102,2009
90402,15.58,995,2009
90402,20.26,987,2009
90402,20.35,934,2009
90402,22.28,917,2009
90402,21.69,884,2009
90402,23.19,914,2009
90402,23.33,926,2009
90402,22.64,1003,2009
90402,22.96,1039,2009
90402,16.82,1028,2009
90402,17.27,1067,2009
90402,14.31,1088,2010
90402,12.33,987,2010
90402,17.44,984,2010
90402,17.53,934,2010
90402,21.74,931,2010
90402,21.69,899,2010
90402,23.64,906,2010
90402,23.73,914,2010
90402,19.46,939,2010
90402,20.04,971,2010
90402,15.6,1074,2010
90402,15.77,1120,2010
90402,15.78,1145,2011
90402,14.06,1038,2011
90402,17.28,1017,2011
90402,17.31,963,2011
90402,23.38,936,2011
90402,23.42,902,2011
90402,25.23,927,2011
90402,25.37,938,2011
90402,21.17,919,2011
90402,22.1,951,2011
90402,16,1106,2011
90402,16.42,1140,2011
90402,17.98,1121,2012
90402,17.47,1048,2012
90402,17.81,993,2012
90402,17.42,950,2012
90402,23.51,920,2012
90402,23.36,891,2012
90402,23.04,917,2012
90402,23.1,927,2012
90402,22.86,993,2012
90402,23.23,1028,2012
90402,14.33,1077,2012
90402,14.75,1113,2013
90402,16.47,1100,2013
90402,15.02,991,2013
90402,19.07,983,2013
90402,18.84,938,2013
90402,22.36,917,2013
90402,21.81,886,2013
90403,0,374,2005
90403,0,377,2005
90403,0,379,2005
90403,0,393,2005
90403,0,424,2005
90403,0,442,2005
90403,0,457,2006
90403,0,416,2006
90403,0,460,2006
90403,0,444,2006
90403,0,370,2006
90403,0,346,2006
90403,0,348,2006
90403,0,347,2006
90403,0,359,2006
90403,0,372,2006
90403,0,448,2006
90403,0,469,2006
90403,0,442,2007
90403,0,394,2007
90403,0,399,2007
90403,0,361,2007
90403,0,457,2007
90403,0,447,2007
90403,0,656,2007
90403,0,677,2007
90403,0,577,2007
90403,0,596,2007
90403,0,765,2007
90403,0,797,2007
90403,0,737,2008
90403,0,672,2008
90403,0,593,2008
90403,0,545,2008
90403,0,546,2008
90403,0,525,2008
90403,0,554,2008
90403,0,555,2008
90403,0,595,2008
90403,0,621,2008
90403,0,729,2008
90403,0,769,2008
90403,0,693,2009
90403,0,606,2009
90403,0,643,2009
90403,0,596,2009
90403,0,552,2009
90403,0,541,2009
90403,0,614,2009
90403,0,628,2009
90403,0,627,2009
90403,0,649,2009
90403,0,828,2009
90403,0,878,2009
90403,0,794,2010
90403,0,694,2010
90403,0,721,2010
90403,0,682,2010
90403,0,705,2010
90403,0,568,2010
90403,0,497,2010
90403,0,491,2010
90403,0,488,2010
90403,0,505,2010
90403,0,654,2010
90403,0,696,2010
90403,0,684,2011
90403,0,617,2011
90403,0,640,2011
90403,0,620,2011
90403,0,591,2011
90403,0,574,2011
90403,0,623,2011
90403,0,623,2011
90403,0,603,2011
90403,0,623,2011
90403,0,748,2011
90403,0,783,2011
90403,0,737,2012
90403,0,679,2012
90403,0,662,2012
90403,0,625,2012
90403,0,477,2012
90403,0,444,2012
90403,0,577,2012
90403,0,535,2012
90403,0,378,2012
90403,0,386,2012
90403,0,533,2012
90403,0,571,2013
90403,0,536,2013
90403,0,474,2013
90403,0,430,2013
90403,0,394,2013
90403,0,383,2013
90403,0,368,2013
90405,9,374,2005
90405,9,370,2005
90405,7.5,367,2005
90405,7.17,383,2005
90405,5.67,402,2005
90405,5.33,417,2005
90405,4.67,418,2006
90405,4.5,380,2006
90405,4.67,387,2006
90405,4.67,347,2006
90405,6,337,2006
90405,6.33,314,2006
90405,6.83,334,2006
90405,7.67,342,2006
90405,7.5,334,2006
90405,7.5,347,2006
90405,6.83,345,2006
90405,6.67,360,2006
90405,6.67,382,2007
90405,6.67,358,2007
90405,6.33,377,2007
90405,5.5,350,2007
90405,5.83,323,2007
90405,5.83,295,2007
90405,7.17,314,2007
90405,7.67,318,2007
90405,7.5,327,2007
90405,8,348,2007
90405,6.83,391,2007
90405,6.83,426,2007
90405,6.67,425,2008
90405,6,401,2008
90405,6.33,390,2008
90405,6.5,334,2008
90405,6.5,337,2008
90405,6.67,329,2008
90405,6.5,349,2008
90405,6,351,2008
90405,5.5,335,2008
90405,5.67,343,2008
90405,4.67,346,2008
90405,4.33,367,2008
90405,4.67,399,2009
90405,4.67,375,2009
90405,6.33,414,2009
90405,7.33,399,2009
90405,7.83,398,2009
90405,7.83,375,2009
90405,7.83,380,2009
90405,7.33,375,2009
90405,8.83,362,2009
90405,9.67,377,2009
90405,7.33,399,2009
90405,6,431,2009
90405,5.67,413,2010
90405,4.33,360,2010
90405,5.83,365,2010
90405,6.5,323,2010
90405,7.33,351,2010
90405,7,350,2010
90405,7.17,359,2010
90405,7,356,2010
90405,6.83,350,2010
90405,7,367,2010
90405,6.17,390,2010
90405,5.83,423,2010
90405,6.17,397,2011
90405,5.5,341,2011
90405,6,362,2011
90405,5.67,333,2011
90405,6.83,361,2011
90405,7.17,367,2011
90405,7.83,422,2011
90405,8.5,450,2011
90405,7.17,419,2011
90405,6.83,427,2011
90405,6.83,449,2011
90405,6.83,482,2011
90405,6.5,441,2012
90405,5.5,391,2012
90405,6.17,429,2012
90405,6.17,421,2012
90405,6.67,404,2012
90405,6.67,374,2012
90405,7.17,401,2012
90405,7.5,407,2012
90405,7.17,411,2012
90405,7.83,436,2012
90405,6.67,456,2012
90405,6.5,491,2013
90405,6.5,440,2013
90405,5.5,366,2013
90405,6.33,398,2013
90405,6.17,380,2013
90405,6.17,379,2013
90405,6.17,354,2013
90501,33.43,327,2005
90501,33.2,327,2005
90501,28.66,304,2005
90501,29.11,314,2005
90501,25.45,338,2005
90501,26,351,2005
90501,24.76,341,2006
90501,22.83,306,2006
90501,24.3,327,2006
90501,23.85,314,2006
90501,29.01,319,2006
90501,29.31,308,2006
90501,33.27,353,2006
90501,33.22,353,2006
90501,29.04,307,2006
90501,29.41,317,2006
90501,26.04,342,2006
90501,25.83,355,2006
90501,26,363,2007
90501,23.15,328,2007
90501,27.01,315,2007
90501,26.33,300,2007
90501,30.34,313,2007
90501,30.11,303,2007
90501,30.88,334,2007
90501,30.93,334,2007
90501,27.02,310,2007
90501,28.01,321,2007
90501,23.93,347,2007
90501,23.42,360,2007
90501,22.06,361,2008
90501,20.35,338,2008
90501,24.53,318,2008
90501,24.91,301,2008
90501,27.7,318,2008
90501,26.66,309,2008
90501,29.96,350,2008
90501,30.17,350,2008
90501,26.14,317,2008
90501,26.97,328,2008
90501,23.34,348,2008
90501,22.81,360,2008
90501,21.7,341,2009
90501,19.43,305,2009
90501,23.31,315,2009
90501,23.62,300,2009
90501,25.79,306,2009
90501,24.8,296,2009
90501,27.53,339,2009
90501,28.29,340,2009
90501,24.95,318,2009
90501,25.45,329,2009
90501,22.69,337,2009
90501,22.06,349,2009
90501,20.59,347,2010
90501,18.24,313,2010
90501,22.37,312,2010
90501,23.02,297,2010
90501,25.21,303,2010
90501,25.27,294,2010
90501,26.29,314,2010
90501,26.46,314,2010
90501,24.27,302,2010
90501,24.28,317,2010
90501,21.38,349,2010
90501,20.7,362,2010
90501,21.06,347,2011
90501,19.14,312,2011
90501,21.47,314,2011
90501,21.92,299,2011
90501,24.88,301,2011
90501,24.21,291,2011
90501,26.49,317,2011
90501,26.05,316,2011
90501,24.33,301,2011
90501,24.33,313,2011
90501,20.91,349,2011
90501,20.97,361,2011
90501,21.07,346,2012
90501,19.96,321,2012
90501,21.4,309,2012
90501,20.67,296,2012
90501,25.19,299,2012
90501,25,290,2012
90501,13.01,330,2012
90501,12.89,332,2012
90501,11.41,321,2012
90501,11.69,331,2012
90501,8.83,342,2012
90501,9.09,354,2013
90501,9.19,352,2013
90501,8.23,317,2013
90501,10.5,303,2013
90501,10.37,286,2013
90501,12.21,300,2013
90501,11.78,286,2013
90502,128.03,0,2005
90502,126.93,0,2005
90502,119.74,0,2005
90502,108.93,0,2005
90502,81.61,0,2005
90502,80.69,0,2005
90502,82.28,0,2006
90502,74.11,0,2006
90502,75.39,0,2006
90502,71.69,0,2006
90502,88.33,0,2006
90502,98.54,0,2006
90502,111.36,0,2006
90502,124.76,0,2006
90502,111.79,0,2006
90502,102.83,0,2006
90502,83.46,0,2006
90502,74.91,0,2006
90502,83.79,0,2007
90502,73.87,0,2007
90502,91.32,0,2007
90502,88.12,0,2007
90502,102.81,0,2007
90502,105.68,0,2007
90502,108.35,0,2007
90502,115.98,0,2007
90502,105.09,0,2007
90502,100.4,0,2007
90502,85.5,0,2007
90502,72.74,0,2007
90502,74.97,0,2008
90502,69.03,0,2008
90502,85.32,0,2008
90502,95.95,0,2008
90502,99.16,0,2008
90502,95.15,0,2008
90502,108.35,0,2008
90502,115.98,0,2008
90502,105.09,0,2008
90502,100.4,0,2008
90502,85.5,0,2008
90502,72.74,0,2008
90502,74.97,0,2009
90502,69.03,0,2009
90502,85.32,0,2009
90502,95.95,0,2009
90502,99.16,0,2009
90502,95.15,0,2009
90502,101.03,0,2009
90502,113.19,0,2009
90502,87.09,0,2009
90502,90.08,0,2009
90502,77.34,0,2009
90502,70.04,0,2009
90502,65.76,0,2010
90502,62.5,0,2010
90502,75.62,0,2010
90502,171.67,0,2010
90502,104.48,0,2010
90502,102.84,0,2010
90502,103.09,0,2010
90502,109.2,0,2010
90502,92.32,0,2010
90502,82.54,0,2010
90502,85.86,0,2010
90502,67.8,0,2010
90502,72.3,0,2011
90502,63.34,0,2011
90502,67.88,0,2011
90502,78.33,0,2011
90502,101.84,0,2011
90502,99.72,0,2011
90502,106.05,0,2011
90502,95.65,0,2011
90502,89.34,0,2011
90502,79.16,0,2011
90502,69.44,0,2011
90502,73.82,0,2011
90502,65.51,0,2012
90502,68.76,0,2012
90502,87.41,0,2012
90502,72.24,0,2012
90502,83.99,0,2012
90502,94.5,0,2012
90502,0,0,2012
90502,0,0,2012
90502,0,0,2012
90502,0,0,2012
90502,0,0,2012
90502,0,0,2013
90502,0,0,2013
90502,0,0,2013
90502,0,0,2013
90502,0,0,2013
90502,0,0,2013
90502,0,0,2013
90710,33.89,370,2005
90710,33.07,384,2005
90710,28.61,354,2005
90710,26.54,361,2005
90710,23.87,378,2005
90710,23.75,395,2005
90710,23.44,386,2006
90710,21.02,346,2006
90710,22.52,368,2006
90710,21.93,349,2006
90710,27.07,374,2006
90710,28.95,367,2006
90710,32.08,411,2006
90710,32.51,430,2006
90710,28.61,369,2006
90710,27.95,369,2006
90710,25.09,395,2006
90710,24.82,415,2006
90710,24.51,403,2007
90710,21.9,360,2007
90710,25.17,366,2007
90710,25.75,343,2007
90710,29.97,367,2007
90710,29.88,359,2007
90710,35.81,405,2007
90710,32.55,422,2007
90710,27.38,367,2007
90710,27.25,370,2007
90710,23.02,396,2007
90710,22.43,417,2007
90710,22.04,406,2008
90710,19.81,375,2008
90710,24.2,374,2008
90710,25.29,351,2008
90710,27.22,379,2008
90710,26.11,371,2008
90710,34.43,400,2008
90710,31.14,413,2008
90710,26.9,374,2008
90710,26.76,379,2008
90710,22.77,394,2008
90710,22.14,412,2008
90710,22.02,391,2009
90710,19.44,346,2009
90710,23.47,365,2009
90710,24.33,343,2009
90710,25.56,354,2009
90710,24.44,343,2009
90710,31.04,391,2009
90710,33.99,414,2009
90710,27.26,366,2009
90710,25.89,370,2009
90710,22.17,379,2009
90710,21.11,396,2009
90710,19.33,384,2010
90710,16.9,343,2010
90710,20.93,357,2010
90710,21.23,334,2010
90710,24.28,349,2010
90710,24.62,338,2010
90710,27.8,353,2010
90710,28.19,361,2010
90710,26.5,348,2010
90710,23.87,360,2010
90710,19.84,380,2010
90710,19.51,398,2010
90710,19.89,379,2011
90710,17.93,336,2011
90710,20.61,352,2011
90710,20.6,331,2011
90710,23.93,343,2011
90710,24.72,333,2011
90710,28.77,349,2011
90710,31.05,356,2011
90710,27.11,347,2011
90710,26.14,359,2011
90710,21.33,379,2011
90710,20.86,397,2011
90710,20.63,375,2012
90710,19.58,343,2012
90710,21.33,346,2012
90710,20.76,327,2012
90710,24.31,337,2012
90710,24.98,325,2012
90710,12.54,377,2012
90710,12.67,391,2012
90710,11.13,365,2012
90710,11.51,376,2012
90710,8.57,372,2012
90710,8.49,385,2013
90710,8.95,384,2013
90710,8.22,346,2013
90710,10.05,338,2013
90710,10.15,309,2013
90710,11.9,338,2013
90710,11.91,333,2013
90717,24.64,400,2005
90717,25.03,406,2005
90717,21.27,377,2005
90717,21.63,389,2005
90717,19.31,431,2005
90717,19.18,456,2005
90717,19.08,448,2006
90717,16.92,406,2006
90717,18.21,426,2006
90717,17.6,403,2006
90717,22.32,398,2006
90717,22.35,378,2006
90717,24.74,416,2006
90717,25.12,427,2006
90717,22.08,384,2006
90717,21.57,391,2006
90717,19.22,438,2006
90717,19.2,464,2006
90717,19.19,471,2007
90717,17.15,429,2007
90717,19.92,419,2007
90717,19.59,386,2007
90717,22.56,400,2007
90717,22.45,387,2007
90717,23.28,425,2007
90717,23.22,431,2007
90717,20.14,389,2007
90717,20.4,396,2007
90717,17.5,451,2007
90717,17.8,480,2007
90717,17.51,483,2008
90717,15.78,451,2008
90717,19.38,415,2008
90717,20.13,377,2008
90717,22.2,395,2008
90717,21.96,381,2008
90717,22.41,416,2008
90717,22.36,424,2008
90717,20.4,393,2008
90717,20.75,402,2008
90717,17.34,442,2008
90717,17.33,468,2008
90717,16.98,450,2009
90717,14.98,401,2009
90717,18.44,412,2009
90717,19.28,382,2009
90717,20.8,382,2009
90717,20.53,366,2009
90717,21.78,413,2009
90717,21.65,424,2009
90717,20.63,404,2009
90717,20.73,415,2009
90717,17.7,429,2009
90717,17.35,447,2009
90717,15.58,440,2010
90717,13.26,396,2010
90717,16.45,399,2010
90717,16.73,369,2010
90717,19.92,378,2010
90717,19.9,363,2010
90717,20.77,384,2010
90717,21.1,385,2010
90717,18.31,366,2010
90717,18.24,377,2010
90717,15.91,433,2010
90717,16.33,461,2010
90717,16.45,440,2011
90717,14.61,392,2011
90717,16.85,391,2011
90717,16.54,361,2011
90717,19.02,374,2011
90717,19.08,365,2011
90717,19.1,370,2011
90717,19.12,368,2011
90717,17.81,362,2011
90717,17.98,375,2011
90717,15.49,429,2011
90717,15.22,455,2011
90717,15.05,420,2012
90717,14.17,383,2012
90717,15.71,383,2012
90717,15.26,360,2012
90717,19.24,356,2012
90717,19.43,341,2012
90717,13.87,377,2012
90717,13.99,382,2012
90717,12.52,367,2012
90717,12.73,376,2012
90717,9.12,411,2012
90717,9.05,433,2013
90717,9.63,432,2013
90717,8.35,388,2013
90717,10.99,379,2013
90717,11.37,347,2013
90717,13.31,356,2013
90717,13.57,343,2013
90731,30.45,325,2005
90731,32.62,338,2005
90731,31.42,322,2005
90731,29.15,336,2005
90731,35.02,331,2005
90731,33.93,375,2005
90731,31.43,376,2006
90731,26.38,324,2006
90731,26.94,353,2006
90731,28.28,316,2006
90731,31.69,331,2006
90731,33.91,344,2006
90731,34.69,363,2006
90731,34.19,360,2006
90731,35.22,336,2006
90731,29.98,340,2006
90731,27.95,338,2006
90731,26.26,395,2006
90731,25.39,395,2007
90731,23.26,324,2007
90731,27.65,350,2007
90731,28.71,316,2007
90731,30.43,326,2007
90731,30.06,326,2007
90731,34.55,348,2007
90731,39.47,361,2007
90731,40.88,340,2007
90731,39.05,347,2007
90731,33.68,343,2007
90731,32.43,399,2007
90731,33.38,400,2008
90731,30.68,343,2008
90731,34.3,358,2008
90731,36.54,325,2008
90731,32.76,335,2008
90731,26.72,335,2008
90731,33.44,349,2008
90731,38.44,355,2008
90731,40.04,338,2008
90731,38.53,345,2008
90731,33.15,339,2008
90731,32.31,385,2008
90731,33.4,385,2009
90731,29.84,322,2009
90731,33.45,348,2009
90731,35.27,310,2009
90731,31.46,319,2009
90731,25.14,320,2009
90731,25.35,347,2009
90731,26.67,370,2009
90731,27.37,350,2009
90731,29.27,341,2009
90731,27.17,332,2009
90731,23.26,382,2009
90731,20.06,384,2010
90731,17.1,320,2010
90731,20.37,343,2010
90731,20.91,305,2010
90731,21.75,314,2010
90731,22.84,308,2010
90731,25.54,323,2010
90731,24.99,331,2010
90731,23.28,323,2010
90731,21.76,347,2010
90731,20.38,341,2010
90731,19.59,380,2010
90731,20,378,2011
90731,18.54,319,2011
90731,20.67,347,2011
90731,22.07,306,2011
90731,24.47,315,2011
90731,26.02,316,2011
90731,27.57,333,2011
90731,29.91,335,2011
90731,29.23,320,2011
90731,25.89,338,2011
90731,21.09,332,2011
90731,20.25,372,2011
90731,19.85,371,2012
90731,18.86,2150,2012
90731,20.81,2249,2012
90731,20.76,303,2012
90731,22.42,310,2012
90731,23.63,304,2012
90731,11.31,328,2012
90731,11.63,373,2012
90731,10.88,357,2012
90731,10.16,344,2012
90731,9.22,331,2012
90731,8.16,383,2013
90731,8.23,382,2013
90731,7.84,309,2013
90731,9.07,331,2013
90731,9.96,292,2013
90731,10.68,303,2013
90731,10.94,308,2013
90732,31.11,479,2005
90732,31.96,522,2005
90732,29.15,487,2005
90732,26.54,484,2005
90732,24.64,482,2005
90732,23.66,533,2005
90732,23.75,531,2006
90732,21.24,464,2006
90732,22.63,502,2006
90732,22.32,451,2006
90732,26.66,500,2006
90732,30.73,534,2006
90732,33.14,552,2006
90732,33.04,569,2006
90732,30.96,512,2006
90732,28.65,478,2006
90732,26.23,486,2006
90732,24.76,554,2006
90732,24.98,543,2007
90732,22.66,460,2007
90732,26.24,497,2007
90732,27.29,449,2007
90732,29.98,479,2007
90732,31.42,482,2007
90732,31.69,521,2007
90732,30.99,572,2007
90732,27.8,520,2007
90732,26.57,499,2007
90732,23.88,503,2007
90732,21.02,564,2007
90732,21.09,554,2008
90732,19.21,489,2008
90732,22.35,516,2008
90732,25.72,477,2008
90732,27.58,506,2008
90732,26.81,501,2008
90732,30.24,520,2008
90732,29.31,548,2008
90732,26.89,521,2008
90732,26.79,527,2008
90732,23.99,513,2008
90732,21.12,553,2008
90732,21.25,545,2009
90732,18.21,461,2009
90732,21.13,497,2009
90732,23.31,449,2009
90732,24.99,474,2009
90732,23.87,469,2009
90732,24.38,509,2009
90732,24.93,582,2009
90732,23.54,533,2009
90732,22.26,497,2009
90732,20.44,487,2009
90732,18.55,539,2009
90732,17.79,534,2010
90732,14.77,452,2010
90732,17.72,490,2010
90732,20.83,437,2010
90732,22.79,457,2010
90732,24.02,452,2010
90732,25.25,464,2010
90732,24.92,480,2010
90732,23.46,471,2010
90732,21.2,501,2010
90732,19.27,497,2010
90732,17.34,549,2010
90732,17.7,531,2011
90732,16.62,441,2011
90732,18.76,483,2011
90732,20.46,441,2011
90732,22.59,463,2011
90732,24.15,465,2011
90732,26.08,478,2011
90732,25.82,501,2011
90732,23.54,472,2011
90732,21.63,475,2011
90732,19.71,478,2011
90732,19.45,535,2011
90732,18.98,521,2012
90732,18.18,451,2012
90732,20.44,476,2012
90732,20.14,435,2012
90732,22.67,451,2012
90732,24.87,435,2012
90732,14.37,493,2012
90732,15.05,580,2012
90732,13.97,526,2012
90732,12.99,496,2012
90732,11.55,481,2012
90732,9.64,526,2013
90732,9.79,513,2013
90732,9.37,423,2013
90732,10.9,456,2013
90732,12.31,410,2013
90732,13.27,439,2013
90732,13.98,444,2013
90744,73.63,328,2005
90744,65.26,331,2005
90744,63.78,315,2005
90744,63.01,332,2005
90744,62.6,340,2005
90744,71.2,349,2005
90744,70.35,336,2006
90744,64.67,303,2006
90744,80.95,329,2006
90744,73.09,315,2006
90744,79.28,318,2006
90744,78.08,323,2006
90744,83.65,367,2006
90744,82.71,359,2006
90744,74.28,320,2006
90744,77,334,2006
90744,79.8,340,2006
90744,91.39,360,2006
90744,85.97,374,2007
90744,84.9,325,2007
90744,79.61,315,2007
90744,72.55,304,2007
90744,70.4,313,2007
90744,66.55,315,2007
90744,83.29,349,2007
90744,88.23,350,2007
90744,84.48,330,2007
90744,90.53,344,2007
90744,85.38,342,2007
90744,97.49,361,2007
90744,93.18,374,2008
90744,70.19,339,2008
90744,74.96,318,2008
90744,75.35,307,2008
90744,79.77,323,2008
90744,79.91,325,2008
90744,82.51,364,2008
90744,87.49,362,2008
90744,83.84,339,2008
90744,89.89,349,2008
90744,84.74,343,2008
90744,96.99,361,2008
90744,92.88,364,2009
90744,69.37,322,2009
90744,74.02,318,2009
90744,74.22,305,2009
90744,78.23,310,2009
90744,78.37,309,2009
90744,62.16,352,2009
90744,82.72,356,2009
90744,87.35,343,2009
90744,78.85,350,2009
90744,73.72,337,2009
90744,77.95,354,2009
90744,79.02,363,2010
90744,64.04,321,2010
90744,68.87,313,2010
90744,71.2,300,2010
90744,70.34,305,2010
90744,62.9,300,2010
90744,80.73,320,2010
90744,86.34,325,2010
90744,79.05,319,2010
90744,76.78,334,2010
90744,71.19,338,2010
90744,73.47,355,2010
90744,70.24,361,2011
90744,57.53,318,2011
90744,64.3,314,2011
90744,73.34,299,2011
90744,77.49,299,2011
90744,74.43,299,2011
90744,85.31,332,2011
90744,85.52,333,2011
90744,79.25,316,2011
90744,73.57,334,2011
90744,57.49,347,2011
90744,56.45,358,2011
90744,54.17,347,2012
90744,50.66,317,2012
90744,65.31,316,2012
90744,63.22,301,2012
90744,62.99,300,2012
90744,62.25,300,2012
90744,12.57,338,2012
90744,12.37,348,2012
90744,11.59,345,2012
90744,11.23,348,2012
90744,9.41,326,2012
90744,9.57,351,2013
90744,9.32,373,2013
90744,8.51,321,2013
90744,10.35,298,2013
90744,10.44,288,2013
90744,12.02,302,2013
90744,11.67,299,2013
91040,37.17,771,2005
91040,37.35,810,2005
91040,32.2,758,2005
91040,27.1,585,2005
